clip_id,categories,duration,youtube_id
HtZtmtiX3Bo.39,['Entertainment'],"['00:07:03.550', '00:07:16.400']",HtZtmtiX3Bo
DaOxwFajF3I.18,['Howto & Style'],"['00:03:11.840', '00:03:26.690']",DaOxwFajF3I
Exk2LeKWlPA.1,['Gaming'],"['00:00:54.010', '00:01:06.130']",Exk2LeKWlPA
YIcmtZZvssg.16,['People & Blogs'],"['00:05:19.830', '00:05:56.460']",YIcmtZZvssg
NoBtybrgSeE.1,['Sports'],"['00:00:26.279', '00:00:40.739']",NoBtybrgSeE
EHU9WuAH7UQ.1,['Autos & Vehicles'],"['00:00:08.301', '00:00:21.476']",EHU9WuAH7UQ
8FIMu54mvvA.37,['Film & Animation'],"['00:05:40.419', '00:05:54.220']",8FIMu54mvvA
4kSCEg4-TMc.19,['Entertainment'],"['00:03:59.570', '00:04:12.170']",4kSCEg4-TMc
iu3QbkhR5ME.51,['Sports'],"['00:08:31.430', '00:08:46.360']",iu3QbkhR5ME
m6YHXa0zDVc.13,['Autos & Vehicles'],"['00:02:00.970', '00:02:12.620']",m6YHXa0zDVc
H8jAnHyfSfE.16,['Pets & Animals'],"['00:02:22.110', '00:02:38.380']",H8jAnHyfSfE
6pBsQHFjuZM.10,['Entertainment'],"['00:01:17.280', '00:01:31.850']",6pBsQHFjuZM
fQm6Y43tF4w.3,['Howto & Style'],"['00:00:33.210', '00:00:45.440']",fQm6Y43tF4w
4As2tLlWdk8.10,['Travel & Events'],"['00:01:33.140', '00:01:56.960']",4As2tLlWdk8
0KbDkQQb2fs.13,['Entertainment'],"['00:02:11.220', '00:02:26.340']",0KbDkQQb2fs
f7Hkl4uks74.16,['Howto & Style'],"['00:03:08.280', '00:03:23.130']",f7Hkl4uks74
YpOBF2CoTLA.18,['Science & Technology'],"['00:03:01.600', '00:03:12.459']",YpOBF2CoTLA
GCUblRB7M8g.18,['Entertainment'],"['00:02:54.150', '00:03:09.180']",GCUblRB7M8g
JvsQx0JTYW0.14,['Sports'],"['00:04:07.150', '00:04:23.630']",JvsQx0JTYW0
CQRH5RAnDNo.21,['Film & Animation'],"['00:04:30.229', '00:04:40.759']",CQRH5RAnDNo
IyUV8GzjKiM.2,['Sports'],"['00:00:16.020', '00:00:30.240']",IyUV8GzjKiM
K1cQt5GvsWo.7,['News & Politics'],"['00:00:52.440', '00:01:07.320']",K1cQt5GvsWo
IB41bdnfhbQ.1,['News & Politics'],"['00:00:13.500', '00:00:33.630']",IB41bdnfhbQ
mNSAoBdki40.24,['Autos & Vehicles'],"['00:04:46.740', '00:05:02.830']",mNSAoBdki40
Pk-ubfa7wRI.7,['Sports'],"['00:01:39.090', '00:01:52.259']",Pk-ubfa7wRI
GLLT3bJ3fVk.8,['Entertainment'],"['00:01:48.350', '00:02:05.720']",GLLT3bJ3fVk
Bz7g_BNhbug.15,['Autos & Vehicles'],"['00:03:48.130', '00:04:03.220']",Bz7g_BNhbug
CaFWyxLelJs.5,['Autos & Vehicles'],"['00:01:23.190', '00:01:42.750']",CaFWyxLelJs
3hLi2Zc-8EA.6,['News & Politics'],"['00:01:04.320', '00:01:20.400']",3hLi2Zc-8EA
CdBtLoRKrhY.9,['News & Politics'],"['00:01:52.990', '00:02:04.929']",CdBtLoRKrhY
6pvksT76Tqg.21,['Science & Technology'],"['00:03:14.430', '00:03:30.150']",6pvksT76Tqg
463H9Coyrjw.19,['People & Blogs'],"['00:03:53.040', '00:04:10.830']",463H9Coyrjw
HY4vgH5WU6o.34,['Entertainment'],"['00:05:46.800', '00:06:01.520']",HY4vgH5WU6o
efJMa03fZsI.23,['Howto & Style'],"['00:09:20.399', '00:09:31.190']",efJMa03fZsI
Ia2m73hoBcM.6,['Howto & Style'],"['00:01:18.090', '00:01:29.789']",Ia2m73hoBcM
Y77kOvP-_nQ.22,['Education'],"['00:03:14.210', '00:03:33.920']",Y77kOvP-_nQ
8b8VbU7BQZk.97,['Film & Animation'],"['00:24:57.250', '00:25:09.030']",8b8VbU7BQZk
_sZjOiZC-jM.16,['Sports'],"['00:03:51.190', '00:04:07.840']",_sZjOiZC-jM
Kh12TU8Wuik.9,['Howto & Style'],"['00:01:38.409', '00:01:57.219']",Kh12TU8Wuik
fPel6pkOB0o.13,['Film & Animation'],"['00:01:51.450', '00:02:12.390']",fPel6pkOB0o
Kcop0cyhnsA.14,['Autos & Vehicles'],"['00:02:35.350', '00:02:57.220']",Kcop0cyhnsA
JRTz7Iy4M7M.29,['Entertainment'],"['00:05:23.759', '00:05:34.080']",JRTz7Iy4M7M
HIvDOenkhTI.5,['Entertainment'],"['00:01:06.510', '00:01:35.670']",HIvDOenkhTI
KEWpkIXmeHY.14,['Howto & Style'],"['00:02:22.690', '00:02:34.269']",KEWpkIXmeHY
GC2vADNpe_A.13,['Howto & Style'],"['00:02:56.500', '00:03:14.950']",GC2vADNpe_A
-av6cz9upO0.13,['Entertainment'],"['00:02:32.819', '00:02:53.190']",-av6cz9upO0
RmssznbqbMw.6,['Comedy'],"['00:01:40.590', '00:01:56.100']",RmssznbqbMw
2qJhAQWAiU0.7,['News & Politics'],"['00:01:23.130', '00:01:34.380']",2qJhAQWAiU0
1t6l7BHWsFg.25,['Sports'],"['00:04:36.660', '00:04:56.070']",1t6l7BHWsFg
C_jEk4EjLeE.20,['Sports'],"['00:03:46.250', '00:04:12.230']",C_jEk4EjLeE
Wwji9Fermyc.6,['Entertainment'],"['00:00:50.610', '00:01:07.049']",Wwji9Fermyc
YB-c61iCY3M.1,['News & Politics'],"['00:00:06.330', '00:00:20.130']",YB-c61iCY3M
MLxQYHq-5hM.20,['People & Blogs'],"['00:04:42.219', '00:05:01.030']",MLxQYHq-5hM
IV4qneHW-Rk.12,['Howto & Style'],"['00:03:28.730', '00:03:47.780']",IV4qneHW-Rk
ntgNB3Mb08Y.22,['Film & Animation'],"['00:03:32.079', '00:03:53.200']",ntgNB3Mb08Y
EBGlhLFya3c.33,['Autos & Vehicles'],"['00:04:07.810', '00:04:19.050']",EBGlhLFya3c
hNSs2gxDZcg.3,['Education'],"['00:01:08.180', '00:01:27.620']",hNSs2gxDZcg
7qt8fzO5riU.7,['Entertainment'],"['00:01:08.790', '00:01:26.580']",7qt8fzO5riU
7dyvxojt3o8.51,['Education'],"['00:08:22.890', '00:08:40.230']",7dyvxojt3o8
pOJ8mkxC5ec.7,['Entertainment'],"['00:00:54.565', '00:01:06.940']",pOJ8mkxC5ec
0blRs7PKvZI.14,['Pets & Animals'],"['00:02:20.720', '00:02:36.080']",0blRs7PKvZI
HUELS4fvME8.1,['Entertainment'],"['00:00:11.940', '00:00:32.050']",HUELS4fvME8
dLJkrk09oXk.22,['Entertainment'],"['00:04:20.019', '00:04:35.770']",dLJkrk09oXk
dqDNf0TFs6c.4,['Music'],"['00:00:48.770', '00:01:04.890']",dqDNf0TFs6c
7xRyaHVM9No.16,['Sports'],"['00:03:04.600', '00:03:14.920']",7xRyaHVM9No
2-ABxbtZ26I.5,['Travel & Events'],"['00:01:03.160', '00:01:15.579']",2-ABxbtZ26I
49tJMKDDmZU.38,['Howto & Style'],"['00:07:18.720', '00:07:51.510']",49tJMKDDmZU
8q5BCxnjZ6E.3,['Film & Animation'],"['00:00:20.850', '00:00:42.120']",8q5BCxnjZ6E
K_UtAh5rTS0.4,['Education'],"['00:00:54.239', '00:01:15.750']",K_UtAh5rTS0
MH1MabPH05k.6,['Sports'],"['00:00:55.809', '00:01:19.459']",MH1MabPH05k
Wt-8IEnpfXM.2,['Sports'],"['00:00:19.939', '00:00:31.560']",Wt-8IEnpfXM
_vTLF2oiQnk.8,['Gaming'],"['00:01:09.240', '00:01:30.030']",_vTLF2oiQnk
ChRput51uJo.33,['Science & Technology'],"['00:06:56.990', '00:07:12.170']",ChRput51uJo
4kS6NH7Zs9Y.2,['News & Politics'],"['00:00:29.400', '00:00:43.469']",4kS6NH7Zs9Y
GmSokCTCPEE.8,['Education'],"['00:01:06.540', '00:01:16.890']",GmSokCTCPEE
29FeB0qhr7A.20,['Gaming'],"['00:02:17.600', '00:02:34.820']",29FeB0qhr7A
YT_3lAzZmwk.12,['Science & Technology'],"['00:02:22.740', '00:02:35.080']",YT_3lAzZmwk
DB8YHKHYsVw.4,['Entertainment'],"['00:00:45.070', '00:00:59.920']",DB8YHKHYsVw
f_ibSUw3Xe4.11,['Howto & Style'],"['00:02:34.390', '00:03:03.760']",f_ibSUw3Xe4
gymA_0gN3As.54,['Comedy'],"['00:08:22.240', '00:08:36.729']",gymA_0gN3As
FqWmAECZvUs.15,['Sports'],"['00:02:59.850', '00:03:10.872']",FqWmAECZvUs
N_KhDFyq24E.73,['Autos & Vehicles'],"['00:17:37.419', '00:17:57.850']",N_KhDFyq24E
koVmhpQ2mNQ.51,['Education'],"['00:08:47.620', '00:09:01.600']",koVmhpQ2mNQ
PwEkHkx7WaY.43,['Entertainment'],"['00:08:02.179', '00:08:18.559']",PwEkHkx7WaY
PrPJd3bHa2c.2,['Entertainment'],"['00:00:31.590', '00:00:57.189']",PrPJd3bHa2c
EixECKr4hGw.5,['Howto & Style'],"['00:01:03.899', '00:01:16.770']",EixECKr4hGw
N475DPP8yzY.37,['Autos & Vehicles'],"['00:05:52.000', '00:06:03.550']",N475DPP8yzY
dDXxzGW3r4w.1,['Howto & Style'],"['00:00:05.130', '00:00:23.490']",dDXxzGW3r4w
3lYVqvRIasI.1,['Film & Animation'],"['00:00:12.360', '00:00:28.590']",3lYVqvRIasI
4nSfQO4QF_M.28,['Film & Animation'],"['00:04:11.890', '00:04:24.310']",4nSfQO4QF_M
JoNmll47hos.7,['Howto & Style'],"['00:01:12.229', '00:01:45.340']",JoNmll47hos
BkxC0Gt4Sb0.12,['People & Blogs'],"['00:01:54.550', '00:02:13.480']",BkxC0Gt4Sb0
8DVDHYhueh8.7,['Film & Animation'],"['00:03:36.190', '00:04:07.070']",8DVDHYhueh8
_RWH6BwEaJg.1,['Film & Animation'],"['00:00:05.069', '00:00:21.840']",_RWH6BwEaJg
LyVkp-kIcIE.12,['Film & Animation'],"['00:02:22.210', '00:02:39.490']",LyVkp-kIcIE
K-DDYiPFkpc.18,['Autos & Vehicles'],"['00:04:07.070', '00:04:28.220']",K-DDYiPFkpc
PI5Ls9H3HWo.13,['Education'],"['00:02:20.470', '00:02:33.020']",PI5Ls9H3HWo
4x4jxuVtA5M.7,['News & Politics'],"['00:00:59.609', '00:01:19.890']",4x4jxuVtA5M
DpxE0noTR1o.27,['Travel & Events'],"['00:06:04.679', '00:06:24.360']",DpxE0noTR1o
h9CYwdPM7rA.4,['News & Politics'],"['00:00:38.460', '00:01:05.820']",h9CYwdPM7rA
J7bRBnA5CMw.11,['Howto & Style'],"['00:01:41.189', '00:01:52.189']",J7bRBnA5CMw
oLT-5MSuH40.18,['Film & Animation'],"['00:03:24.120', '00:03:37.790']",oLT-5MSuH40
DtxBfv8Y0Jo.13,['Education'],"['00:02:14.330', '00:02:28.220']",DtxBfv8Y0Jo
jSNrZlC1avU.24,['Autos & Vehicles'],"['00:04:02.019', '00:04:32.380']",jSNrZlC1avU
LuB4UYPqSzo.13,['Gaming'],"['00:01:55.210', '00:02:19.120']",LuB4UYPqSzo
n_kHPk0ED6I.8,['Entertainment'],"['00:01:32.009', '00:01:47.200']",n_kHPk0ED6I
4OSHRphPkEA.19,['Autos & Vehicles'],"['00:03:56.970', '00:04:07.730']",4OSHRphPkEA
8JWmLw5DR2Y.38,['Entertainment'],"['00:06:09.460', '00:06:24.870']",8JWmLw5DR2Y
Nhlopaw_-9k.31,['Entertainment'],"['00:05:03.030', '00:05:28.409']",Nhlopaw_-9k
_tHP4RyvwRs.4,['Film & Animation'],"['00:00:29.880', '00:00:44.040']",_tHP4RyvwRs
fDIumDaHg3A.24,['Science & Technology'],"['00:05:05.889', '00:05:31.240']",fDIumDaHg3A
GA3dKKEGXto.7,['News & Politics'],"['00:01:11.640', '00:01:29.520']",GA3dKKEGXto
80tAlfng00M.9,['News & Politics'],"['00:01:24.420', '00:01:41.009']",80tAlfng00M
2MBf0T5cwS4.41,['Science & Technology'],"['00:06:34.300', '00:07:02.560']",2MBf0T5cwS4
IKgmrzqM53A.5,['Travel & Events'],"['00:01:13.320', '00:01:39.930']",IKgmrzqM53A
_I6UTQbfiqY.37,['Science & Technology'],"['00:07:24.940', '00:07:52.360']",_I6UTQbfiqY
KdNmJNkXeyc.41,['Sports'],"['00:09:19.690', '00:09:48.310']",KdNmJNkXeyc
fo1mkQ5zaSA.74,['Pets & Animals'],"['00:17:22.799', '00:17:52.789']",fo1mkQ5zaSA
EoRwJi4BvIE.34,['News & Politics'],"['00:07:50.410', '00:08:10.900']",EoRwJi4BvIE
JdYWnzJffM8.64,['Film & Animation'],"['00:08:40.780', '00:08:51.160']",JdYWnzJffM8
297_HFIu9fo.27,['Sports'],"['00:06:02.080', '00:06:17.759']",297_HFIu9fo
V9vzPxKvfnQ.12,['Howto & Style'],"['00:02:20.430', '00:02:35.280']",V9vzPxKvfnQ
EpgcrVQW7hU.8,['Sports'],"['00:02:00.550', '00:02:17.130']",EpgcrVQW7hU
24kBhMOjVms.35,['Sports'],"['00:07:24.419', '00:07:45.569']",24kBhMOjVms
E-RW-ogLNys.4,['Sports'],"['00:00:34.290', '00:00:48.390']",E-RW-ogLNys
fxjAYKRzWjg.6,['News & Politics'],"['00:00:48.750', '00:01:01.109']",fxjAYKRzWjg
qUtweR42niQ.7,['Nonprofits & Activism'],"['00:01:32.880', '00:01:45.299']",qUtweR42niQ
msruwT15MeM.7,['Film & Animation'],"['00:00:49.980', '00:01:09.010']",msruwT15MeM
GaF122jNS2k.8,['Travel & Events'],"['00:00:52.629', '00:01:02.960']",GaF122jNS2k
8UxNwN8Ahj8.44,['News & Politics'],"['00:07:35.070', '00:07:52.830']",8UxNwN8Ahj8
kZTZnTBWFxU.2,['Film & Animation'],"['00:00:19.710', '00:00:32.340']",kZTZnTBWFxU
Njnk5q85j5o.10,['Pets & Animals'],"['00:01:43.439', '00:02:09.759']",Njnk5q85j5o
gi4DHajCMZw.2,['Howto & Style'],"['00:00:31.150', '00:00:54.370']",gi4DHajCMZw
fyAkaF3RxtE.3,['Howto & Style'],"['00:00:30.630', '00:00:41.969']",fyAkaF3RxtE
n9JyOoUX9HE.2,['News & Politics'],"['00:00:28.769', '00:00:41.340']",n9JyOoUX9HE
fuVC1_hVgN0.44,['Howto & Style'],"['00:05:13.020', '00:05:31.190']",fuVC1_hVgN0
h5JbH5NGlVU.2,['Entertainment'],"['00:00:27.330', '00:00:39.000']",h5JbH5NGlVU
BxZHqEmfqko.16,['Howto & Style'],"['00:03:41.820', '00:04:01.680']",BxZHqEmfqko
3ubk7yI9a0A.2,['Comedy'],"['00:00:13.799', '00:00:27.300']",3ubk7yI9a0A
fSl3bkVQNF8.7,['Autos & Vehicles'],"['00:02:31.670', '00:03:02.760']",fSl3bkVQNF8
KgjmcvYKU3I.1,['Science & Technology'],"['00:00:19.740', '00:00:36.360']",KgjmcvYKU3I
2EqqeioBAdk.26,['Entertainment'],"['00:03:22.410', '00:03:48.660']",2EqqeioBAdk
gy75Vq0I3nc.3,['Science & Technology'],"['00:00:29.820', '00:00:47.940']",gy75Vq0I3nc
gbVDFmdGZeM.3,['Education'],"['00:01:12.830', '00:01:31.610']",gbVDFmdGZeM
WVx7tHGBj9g.2,['News & Politics'],"['00:00:14.519', '00:00:25.650']",WVx7tHGBj9g
Liy6obdVX6g.3,['News & Politics'],"['00:00:34.100', '00:01:02.699']",Liy6obdVX6g
gid2Z3Jywyw.13,['Howto & Style'],"['00:02:59.790', '00:03:19.590']",gid2Z3Jywyw
8G_WBdugzEA.3,['Sports'],"['00:00:22.410', '00:00:37.559']",8G_WBdugzEA
WDCloPY9YqY.12,['Entertainment'],"['00:01:52.570', '00:02:03.670']",WDCloPY9YqY
G_wNU23pYP4.84,['Travel & Events'],"['00:13:37.750', '00:13:57.939']",G_wNU23pYP4
CxeF6sF5ZwE.55,['Autos & Vehicles'],"['00:08:08.510', '00:08:19.820']",CxeF6sF5ZwE
E4ktqtpRdBY.2,['Sports'],"['00:00:24.180', '00:00:36.780']",E4ktqtpRdBY
MaXlOONRHvk.17,['Film & Animation'],"['00:02:30.450', '00:02:49.920']",MaXlOONRHvk
dPB1i0NP93s.9,['Gaming'],"['00:01:28.479', '00:01:51.609']",dPB1i0NP93s
IFxPV_-GDew.6,['Autos & Vehicles'],"['00:01:15.600', '00:01:41.909']",IFxPV_-GDew
8OZU4JHxqYk.10,['Entertainment'],"['00:01:49.320', '00:02:06.509']",8OZU4JHxqYk
f6R7Az1EN34.9,['Sports'],"['00:01:37.150', '00:01:50.140']",f6R7Az1EN34
bK8ToEdXI8I.2,['Science & Technology'],"['00:00:16.470', '00:00:29.250']",bK8ToEdXI8I
7l0oPmUohLc.6,['News & Politics'],"['00:01:24.539', '00:01:49.470']",7l0oPmUohLc
J4xPl8G8A9M.15,['Science & Technology'],"['00:02:39.560', '00:02:54.420']",J4xPl8G8A9M
5nhPx0dj8ig.5,['Howto & Style'],"['00:01:06.090', '00:01:28.799']",5nhPx0dj8ig
-6kTPQhd1u4.28,['Entertainment'],"['00:04:57.370', '00:05:14.360']",-6kTPQhd1u4
09jI39RhvG4.17,['Education'],"['00:02:29.120', '00:02:49.190']",09jI39RhvG4
JW3J4hwYHNY.8,['Film & Animation'],"['00:01:22.860', '00:01:40.740']",JW3J4hwYHNY
87hLwveIrXs.21,['Entertainment'],"['00:03:18.720', '00:03:32.000']",87hLwveIrXs
Bnl1JmKfclg.7,['Entertainment'],"['00:01:37.829', '00:01:49.049']",Bnl1JmKfclg
7eFzjUHxnVg.6,['Howto & Style'],"['00:00:50.820', '00:01:02.250']",7eFzjUHxnVg
Fp3R64QNwvE.1,['Gaming'],"['00:00:23.810', '00:00:38.840']",Fp3R64QNwvE
KBYfFevoLGo.41,['Autos & Vehicles'],"['00:08:29.539', '00:08:56.959']",KBYfFevoLGo
Kc2UkqNeQsI.10,['News & Politics'],"['00:01:18.000', '00:01:30.840']",Kc2UkqNeQsI
gcTg9mt4eAk.14,['Pets & Animals'],"['00:02:53.519', '00:03:10.949']",gcTg9mt4eAk
HYz7qQbqazE.9,['Science & Technology'],"['00:01:37.659', '00:01:51.009']",HYz7qQbqazE
V44Nk2XnuZ4.32,['Gaming'],"['00:05:53.610', '00:06:09.000']",V44Nk2XnuZ4
RUlOhFF__3c.2,['Sports'],"['00:00:30.210', '00:00:47.430']",RUlOhFF__3c
drwzEaPs1I8.1,['Film & Animation'],"['00:00:09.679', '00:00:24.800']",drwzEaPs1I8
ES8DhifgWik.24,['Sports'],"['00:04:23.150', '00:04:41.930']",ES8DhifgWik
WkTeCEeUbdc.1,['Howto & Style'],"['00:00:08.099', '00:00:33.360']",WkTeCEeUbdc
d0Zteg5qVS0.35,['Travel & Events'],"['00:08:45.899', '00:09:25.000']",d0Zteg5qVS0
ixNBoCj6mC4.59,['Entertainment'],"['00:09:54.080', '00:10:10.720']",ixNBoCj6mC4
j3SlhKxlE9s.25,['Travel & Events'],"['00:06:11.490', '00:06:43.620']",j3SlhKxlE9s
ONY3OvA9JDI.3,['Entertainment'],"['00:00:30.529', '00:00:41.160']",ONY3OvA9JDI
KlwdnKXPN-4.39,['Film & Animation'],"['00:07:10.080', '00:07:31.680']",KlwdnKXPN-4
2on2nhGxFlI.16,['Sports'],"['00:02:17.739', '00:02:38.080']",2on2nhGxFlI
6Hg636R9ERc.3,['Film & Animation'],"['00:00:33.559', '00:00:49.590']",6Hg636R9ERc
dMkhxJZhONo.5,['Sports'],"['00:00:50.640', '00:01:10.530']",dMkhxJZhONo
CqZG6l34Z70.57,['Sports'],"['00:08:23.280', '00:08:39.020']",CqZG6l34Z70
Yucbqr3ANi0.4,['Education'],"['00:00:32.300', '00:00:50.309']",Yucbqr3ANi0
CAGSrEC-mTc.57,['Autos & Vehicles'],"['00:09:18.370', '00:09:37.150']",CAGSrEC-mTc
3YA-DTN47hA.12,['Entertainment'],"['00:02:36.959', '00:03:03.220']",3YA-DTN47hA
esHuiuDKG6A.4,['Sports'],"['00:00:46.860', '00:00:59.789']",esHuiuDKG6A
TEBJXnkyipw.9,['Sports'],"['00:01:47.180', '00:01:58.310']",TEBJXnkyipw
hH73zB-qcCI.69,['Howto & Style'],"['00:11:27.430', '00:11:40.660']",hH73zB-qcCI
Gxy-A43vGLI.2,['News & Politics'],"['00:00:20.789', '00:01:00.250']",Gxy-A43vGLI
8IQBdLccH1Y.31,['Autos & Vehicles'],"['00:06:14.570', '00:06:43.810']",8IQBdLccH1Y
fb-U5Eqjlps.2,['People & Blogs'],"['00:00:19.770', '00:00:37.559']",fb-U5Eqjlps
CJbRDgk1u3k.27,['News & Politics'],"['00:06:04.240', '00:06:20.289']",CJbRDgk1u3k
LonOva2IO2A.32,['Science & Technology'],"['00:07:55.659', '00:08:23.110']",LonOva2IO2A
_AsyYndgF28.37,['Howto & Style'],"['00:08:35.780', '00:08:56.520']",_AsyYndgF28
_ojEGZAyLpo.7,['Autos & Vehicles'],"['00:01:41.450', '00:02:11.510']",_ojEGZAyLpo
ET6XGZqOyjY.22,['Howto & Style'],"['00:03:28.470', '00:03:48.390']",ET6XGZqOyjY
7gef_LSlvgU.9,['Entertainment'],"['00:03:00.420', '00:03:14.640']",7gef_LSlvgU
ecaqOj2sJbE.7,['Sports'],"['00:01:19.340', '00:01:30.470']",ecaqOj2sJbE
LkxlQjcZis4.18,['News & Politics'],"['00:03:26.000', '00:04:00.720']",LkxlQjcZis4
N3VRDr2VezE.5,['Sports'],"['00:01:34.640', '00:01:48.350']",N3VRDr2VezE
I_oW67wxlFs.2,['Autos & Vehicles'],"['00:00:27.269', '00:00:50.940']",I_oW67wxlFs
KAbMjI71JqY.20,['Science & Technology'],"['00:02:46.140', '00:03:01.060']",KAbMjI71JqY
MSzT9KYTJwU.7,['Howto & Style'],"['00:01:33.299', '00:01:48.420']",MSzT9KYTJwU
iw-Mq9bimYQ.1,['Entertainment'],"['00:00:24.560', '00:00:38.520']",iw-Mq9bimYQ
3uv-QkyLSJs.9,['Howto & Style'],"['00:01:45.990', '00:02:06.689']",3uv-QkyLSJs
IEkUHm7D8ak.4,['Howto & Style'],"['00:00:36.540', '00:00:48.719']",IEkUHm7D8ak
NcVbOQA3kPA.13,['Howto & Style'],"['00:02:15.329', '00:02:37.790']",NcVbOQA3kPA
-pk629YPRxk.30,['Entertainment'],"['00:05:16.240', '00:05:32.960']",-pk629YPRxk
h8-7EF_pznU.2,['Autos & Vehicles'],"['00:00:19.770', '00:00:34.469']",h8-7EF_pznU
IWH4XWxYWKY.37,['Gaming'],"['00:05:13.670', '00:05:32.900']",IWH4XWxYWKY
PhOUSflAvIM.3,['News & Politics'],"['00:00:37.800', '00:00:57.239']",PhOUSflAvIM
8OC5rji1stI.15,['Science & Technology'],"['00:01:53.002', '00:02:07.810']",8OC5rji1stI
lPgPCJZbD48.17,['People & Blogs'],"['00:02:31.010', '00:02:51.980']",lPgPCJZbD48
Fut0t204JvE.8,['Film & Animation'],"['00:03:02.420', '00:03:15.270']",Fut0t204JvE
JlCJkAhhSec.18,['People & Blogs'],"['00:03:10.820', '00:03:27.320']",JlCJkAhhSec
OBUCeTCcdk8.31,['Education'],"['00:05:19.550', '00:05:42.020']",OBUCeTCcdk8
MDDtQoaj6sA.5,['Autos & Vehicles'],"['00:01:31.860', '00:01:54.119']",MDDtQoaj6sA
KVt3KwHaous.26,['Travel & Events'],"['00:06:39.819', '00:06:59.020']",KVt3KwHaous
Lqei3f4z9N4.9,['Science & Technology'],"['00:01:58.640', '00:02:17.780']",Lqei3f4z9N4
WjIE-MONLE4.35,['Film & Animation'],"['00:08:46.780', '00:08:59.440']",WjIE-MONLE4
LZPrFYPLuYk.2,['Entertainment'],"['00:00:22.220', '00:00:50.790']",LZPrFYPLuYk
Gy7oXgRV4d8.37,['News & Politics'],"['00:07:00.400', '00:07:15.490']",Gy7oXgRV4d8
DqC3ieJJlFM.2,['Pets & Animals'],"['00:00:18.600', '00:00:42.430']",DqC3ieJJlFM
8rJdoPB0zB4.4,['Sports'],"['00:00:35.059', '00:01:09.380']",8rJdoPB0zB4
YTM0HshfWyo.17,['Howto & Style'],"['00:04:39.760', '00:05:08.440']",YTM0HshfWyo
-jRB8gyVABA.11,['Gaming'],"['00:01:53.130', '00:02:10.259']",-jRB8gyVABA
6Q-UeuliYpk.8,['People & Blogs'],"['00:02:13.370', '00:02:39.220']",6Q-UeuliYpk
IF0zPX6Xpzw.25,['Science & Technology'],"['00:04:00.900', '00:04:17.970']",IF0zPX6Xpzw
guF925gQOmY.7,['Education'],"['00:01:09.689', '00:01:24.600']",guF925gQOmY
BfhenCq9FD8.23,['Autos & Vehicles'],"['00:03:49.879', '00:04:10.440']",BfhenCq9FD8
H3OxyOcTrZU.11,['Autos & Vehicles'],"['00:02:16.230', '00:02:37.470']",H3OxyOcTrZU
5jN-txM9PTc.13,['Film & Animation'],"['00:01:51.570', '00:02:03.390']",5jN-txM9PTc
fi2sIvXSoGc.7,['Travel & Events'],"['00:01:07.040', '00:01:22.880']",fi2sIvXSoGc
O7d_wOaD3MQ.22,['Entertainment'],"['00:02:23.130', '00:02:40.950']",O7d_wOaD3MQ
_ZAy4_I2h_A.2,['News & Politics'],"['00:00:19.380', '00:00:42.719']",_ZAy4_I2h_A
hUbqky8ByWU.4,['Entertainment'],"['00:00:46.649', '00:00:57.299']",hUbqky8ByWU
_Hku1k76c9E.8,['Entertainment'],"['00:02:07.709', '00:02:31.750']",_Hku1k76c9E
2HUJH7fqagQ.5,['Howto & Style'],"['00:00:40.770', '00:00:51.329']",2HUJH7fqagQ
Lmai39mJY-E.14,['Science & Technology'],"['00:03:08.400', '00:03:34.560']",Lmai39mJY-E
CO2xcFnJDIo.23,['Entertainment'],"['00:04:38.560', '00:04:53.410']",CO2xcFnJDIo
oHJkFy_ax0E.18,['Howto & Style'],"['00:02:57.860', '00:03:13.579']",oHJkFy_ax0E
gm_YskUGd-k.56,['Sports'],"['00:09:50.060', '00:10:07.699']",gm_YskUGd-k
6TUZzCHlbO8.18,['Film & Animation'],"['00:03:20.030', '00:03:34.970']",6TUZzCHlbO8
I_pwv3kjPic.6,['Pets & Animals'],"['00:01:15.860', '00:01:38.119']",I_pwv3kjPic
HGnYBtmQhoE.25,['People & Blogs'],"['00:03:10.800', '00:03:40.400']",HGnYBtmQhoE
6nYL5nxmBOs.23,['Music'],"['00:03:22.020', '00:03:39.660']",6nYL5nxmBOs
HwRC08QSBGc.9,['People & Blogs'],"['00:01:49.500', '00:01:59.940']",HwRC08QSBGc
dE3esLrWyn0.4,['News & Politics'],"['00:00:35.010', '00:00:49.440']",dE3esLrWyn0
8jqw_VC-ipA.6,['News & Politics'],"['00:00:52.020', '00:01:11.549']",8jqw_VC-ipA
h11umzmNgmU.1,['Autos & Vehicles'],"['00:00:21.839', '00:00:40.079']",h11umzmNgmU
eufytLMQZiA.3,['News & Politics'],"['00:00:30.510', '00:00:41.250']",eufytLMQZiA
f9A-rCTmmWA.10,['Education'],"['00:02:10.780', '00:02:35.280']",f9A-rCTmmWA
PWtMP9zFmOM.31,['Film & Animation'],"['00:05:13.070', '00:05:27.440']",PWtMP9zFmOM
quc5TP4bmmw.50,['Film & Animation'],"['00:08:18.139', '00:08:30.080']",quc5TP4bmmw
MF7FK-3Kg3A.35,['Entertainment'],"['00:07:56.960', '00:08:17.900']",MF7FK-3Kg3A
41adT2T3r3M.5,['Education'],"['00:00:37.393', '00:00:50.579']",41adT2T3r3M
HjVmnO2sBKY.2,['Entertainment'],"['00:00:31.410', '00:00:53.550']",HjVmnO2sBKY
